candidate_id,sampling_stratum,fortune_rank,company_name,source_x_handle,tweet_id,tweet_url,created_at,text,human_humor_presence,human_humor_type,assigned_coder,review_status,total_engagement,wendys_transfer_humor_presence,wendys_transfer_humor_type,full_chain_humor_presence,full_chain_humor_type,classifier_disagreement_flag,human_confidence,human_notes,reviewer_id
C01332,humor_presence_uncertain,88,Intel,@intel,2051398969712906527,https://x.com/intel/status/2051398969712906527,Mon May 04 20:30:02 +0000 2026,"Together, @IBM watsonx, #IntelXeon 6, and #IntelAI accelerators help organizations run AI workloads with greater flexibility and better price-performance—and that partnership is on display at IBM #Think2026.

Learn more about Intel at IBM Think: https://t.co/gB9DgBRwS6 https://t.co/xx76liM2Np",,,coder1,pending,89,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00846,random_fortune_sample,85,Charter Communications,@CharterNewsroom,1785340203890045115,https://x.com/CharterNewsroom/status/1785340203890045115,Tue Apr 30 16:07:29 +0000 2024,"Spectrum is celebrating #NSBW and recently held a forum for small business owners in Charlotte, N.C. Learn more about how Spectrum’s programs are helping small businesses like Popstarz Popcorn grow: https://t.co/zURnFcKaa9 https://t.co/bw5uiQkF6c",,,coder1,pending,5,0,non_humorous,non_humor,not_applicable,0,,,
C00548,full_chain_aggressive,57,Albertsons,@albertsons,1043500840739205121,https://x.com/albertsons/status/1043500840739205121,Sat Sep 22 14:02:42 +0000 2018,Autumn is here and comfort food is what's for dinner! This Peppered Beef Cross Rib Roast will hit the spot. Find a store to get everything you need: https://t.co/0H7rm61uyi https://t.co/D23og5uK4h,,,coder1,pending,16,0,non_humorous,humor,aggressive,1,,,
C00360,random_fortune_sample,90,Ingram Micro Holding,@IngramMicroInc,1902465724183896184,https://x.com/IngramMicroInc/status/1902465724183896184,Wed Mar 19 21:02:29 +0000 2025,"See how @IngramMicroInc's new AI-powered Xvantage Integrations Hub tackles a major MSP pain point.  
https://t.co/Q9Nx4xT0zR",,,coder1,pending,3,0,non_humorous,non_humor,not_applicable,0,,,
C01069,classifier_disagreement,45,Johnson & Johnson,@JNJNews,1328744715244634112,https://x.com/JNJNews/status/1328744715244634112,Tue Nov 17 17:00:01 +0000 2020,"With the holidays coming soon, the U.S. is seeing its highest number of novel coronavirus cases to date. Dr. Alison Schwartz and Johnson &amp; Johnson’s Dr. Paul Stoffels share tips on staying protected and quarantining effectively. https://t.co/VnyKhFPqqP",,,coder1,pending,20,0,non_humorous,humor,affiliative,1,,,
C00442,random_fortune_sample,20,Bank of America,@bankofamerica,1654481300378492928,https://x.com/bankofamerica/status/1654481300378492928,Fri May 05 13:40:55 +0000 2023,"Is mom an active, sightseeing, globetrotting superstar? If so, picking up travel essentials from Ms. Jetsetter is a must! These stylish and high quality travel accessories are the ultimate gift for a mom on-the-go. https://t.co/aYAGdmuQfS",,,coder1,pending,5,1,self-enhancing,ambiguous,ambiguous_or_review,0,,,
C00355,random_fortune_sample,87,Tyson Foods,@tysonfoods,1133052326460174338,https://x.com/tysonfoods/status/1133052326460174338,Mon May 27 16:48:20 +0000 2019,RT @Tyson4Chefs: Happy Memorial Day! What are some of your (or patrons’) favorite recipes to celebrate Memorial Day? #MemorialDay https://t…,,,coder1,pending,1,0,non_humorous,non_humor,not_applicable,0,,,
C00978,wendys_transfer_aggressive,65,Caterpillar,@CaterpillarInc,1473319283556073476,https://x.com/CaterpillarInc/status/1473319283556073476,Tue Dec 21 15:47:44 +0000 2021,"As January 1 gets closer, don’t just think about change: do it! Start your training as a Cat dealer technician: https://t.co/VKPz9Yfki3. https://t.co/N1YDd5sKJ3",,,coder1,pending,20,1,aggressive,non_humor,not_applicable,1,,,
C01359,random_fortune_sample,1,Amazon,@amazon,2028576915682992225,https://x.com/amazon/status/2028576915682992225,Mon Mar 02 21:03:20 +0000 2026,Coming to @PrimeVideo in March: Young Sherlock and more originals to get hyped for. 🎥⬇️ https://t.co/c0ydNhWZhw,,,coder1,pending,80,0,non_humorous,humor,affiliative,1,,,
C00951,classifier_disagreement,93,USAA,@usaa,1603396595491422209,https://x.com/usaa/status/1603396595491422209,Thu Dec 15 14:28:32 +0000 2022,"We're one day away from #CODEBOWLlll, presented by @usaa! Will another branch snatch the 🏆 from the Guardians (of the Solar System)? 

Tune in on @CallofDuty's Twitch, Facebook, and YouTube to see U.S. and U.K. teams throw down in Call of Duty #Warzone 2.0. https://t.co/KBlsCVEwIp",,,coder1,pending,56,0,non_humorous,humor,affiliative,1,,,
C00781,humor_presence_uncertain,54,Procter & Gamble,@ProcterGamble,1699768768442802198,https://x.com/ProcterGamble/status/1699768768442802198,Thu Sep 07 12:57:09 +0000 2023,"RT @M25M_org: Our team will begin providing free laundry services through @tide tomorrow, 9/7 from 9 AM - 5 PM EDT, or until capacity is re…",,,coder1,pending,5,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00369,type_uncertain,69,Nationwide,@nationwide,1623892886252138496,https://x.com/nationwide/status/1623892886252138496,Fri Feb 10 03:53:29 +0000 2023,"To the man doing everything he can 4️⃣ his community, we salute @dak as the 2022 NFL Walter Payton Man of the Year. 👏👏👏

#DallasCowboys  | @Nationwide | #NFLHonors https://t.co/X8tfqV7GGn",,,coder1,pending,16182,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01471,wendys_transfer_aggressive,55,Sysco,@sysco,1548351778894188548,https://x.com/sysco/status/1548351778894188548,Sat Jul 16 17:00:05 +0000 2022,"Chef Aaron Holt of Iowa had a blast  presenting Tempura Fried Green Beans with Bacon Jam Aioli during a business review with a Sysco customer.

Talk to your Sales Consultant about booking your own Business Review. https://t.co/um7NYtR6oC",,,coder1,pending,9,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01468,classifier_disagreement,61,Lockheed Martin,@lockheedmartin,1866121403633668560,https://x.com/lockheedmartin/status/1866121403633668560,Mon Dec 09 14:03:08 +0000 2024,"Go Behind the Wings of the F-16 with Greg, a @usairforce veteran and sustainment project engineer. Greg plays a vital role in ensuring our operators have the most reliable, mission-ready aircraft to carry out critical operations and safeguard our nation. https://t.co/yS91TLp133",,,coder1,pending,482,0,non_humorous,humor,self_enhancing,1,,,
C00755,random_fortune_sample,100,Massachusetts Mutual Life,@massmutual,1387141649906774018,https://x.com/massmutual/status/1387141649906774018,Tue Apr 27 20:28:35 +0000 2021,"The competition is fierce in the MassMutual East Division! Before going head-to-head in tonight’s matchup, @Bmarch63 and @jakenbake20 share what it meant to win the Stanley Cup® early in their careers and reflect on the relationships that helped them get there.",,,coder1,pending,2,1,affiliative,humor,affiliative,0,,,
C01103,classifier_disagreement,61,Lockheed Martin,@lockheedmartin,1986508884475891714,https://x.com/lockheedmartin/status/1986508884475891714,Thu Nov 06 19:00:00 +0000 2025,Seamless integration. Enhanced mission capabilities. That’s the STAR.OS™ solution. Our new integration framework enables different AI systems to work together effectively and efficiently for national security. #AI Learn more: 👇,,,coder1,pending,211,1,self-enhancing,non_humor,not_applicable,1,,,
C01295,high_engagement_posts,44,Walt Disney,@Disney,1930798597638869015,https://x.com/Disney/status/1930798597638869015,Fri Jun 06 01:27:12 +0000 2025,"Disneyland Resort announces plans for a new parking structure and transportation hub on the east side of the resort that will provide approx. 6,000 parking spaces and feature a pedestrian bridge with public access to and from Harbor Boulevard and more. https://t.co/LCTtoWmKp6 https://t.co/d4fZaYc5Rj",,,coder1,pending,3010,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00401,firm_balanced_sample,79,TJX,@tjmaxx,856137195987644416,https://x.com/tjmaxx/status/856137195987644416,Sun Apr 23 13:26:28 +0000 2017,"@haley_mckibben Hi Haley, Thanks for letting us know. We will share your feedback with the Store Manager.",,,coder1,pending,0,0,non_humorous,non_humor,not_applicable,0,,,
C00962,full_chain_aggressive,62,New York Life Insurance,@NewYorkLife,1500897243800522752,https://x.com/NewYorkLife/status/1500897243800522752,Mon Mar 07 18:12:42 +0000 2022,The #BraveofHeartFund continues to honor the hard work and sacrifice of healthcare workers by partnering with @ScholAmerica to offer scholarship funding for their families.,,,coder1,pending,1,1,affiliative,humor,aggressive,0,,,
C00521,humor_presence_uncertain,49,RTX,@RTX_News,1865042382061801886,https://x.com/RTX_News/status/1865042382061801886,Fri Dec 06 14:35:29 +0000 2024,RT @ModBattlespace: The #JSE is an incredible example of the power of converged testing and training environments. But any future environme…,,,coder1,pending,2,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01255,low_engagement_posts,25,Home Depot,@HDCares,846865985609109506,https://x.com/HDCares/status/846865985609109506,Tue Mar 28 23:25:59 +0000 2017,@amaandalvarez What’s going on? Email us add’l details/contact info/tweet to TeamSocial@homedepot.com so we can address this.,,,coder1,pending,0,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01231,wendys_transfer_aggressive,62,New York Life Insurance,@NewYorkLife,1582406282119708674,https://x.com/NewYorkLife/status/1582406282119708674,Tue Oct 18 16:20:32 +0000 2022,1 in 13 U.S. children will grieve the death of a parent or sibling before they reach adulthood. Join us 11/1 to discuss grief beyond a single moment in time. Attendees will learn from experts in bereavement space including #NYLFoundation thought leaders.,,,coder1,pending,9,1,aggressive,non_humor,not_applicable,1,,,
C00354,firm_balanced_sample,77,AbbVie,@abbvie,1989347589230403924,https://x.com/abbvie/status/1989347589230403924,Fri Nov 14 15:00:00 +0000 2025,How are we working to address the needs of those living with #ParkinsonsDisease? Learn about our efforts from our sponsored article with @statnews: https://t.co/7y3p57v96n https://t.co/OAeS0p32bh,,,coder1,pending,7,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00617,wendys_transfer_aggressive,89,Enterprise Products Partners,@EProd_Careers,1681386239830933504,https://x.com/EProd_Careers/status/1681386239830933504,Tue Jul 18 19:31:32 +0000 2023,"If you’re ready to start a new career in Carlsbad, NM, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/e5ZlU1lAnF #TechnicianJobs",,,coder1,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00991,humor_presence_uncertain,45,Johnson & Johnson,@JNJNews,1370423321351839753,https://x.com/JNJNews/status/1370423321351839753,Fri Mar 12 17:15:55 +0000 2021,"WHO today listed the #COVID19 vaccine developed by Janssen (Johnson &amp; Johnson), for emergency use in all countries and for COVAX roll-out https://t.co/zwKdoxuntn https://t.co/naclx9Xnzs",,,coder1,pending,737,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00994,high_engagement_posts,43,Tesla,@tesla,2056491309029011639,https://x.com/tesla/status/2056491309029011639,Mon May 18 21:45:10 +0000 2026,"FSD has eyes in the back of its head

Human drivers – even the best &amp; most responsible ones – do not",,,coder1,pending,4464,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00244,firm_balanced_sample,15,Cardinal Health,@cardinalhealth,1722615036492075144,https://x.com/cardinalhealth/status/1722615036492075144,Thu Nov 09 14:00:03 +0000 2023,"Theranostics Week! Join us for a series of educational webinars dedicated to #theranostics and the groundbreaking field of #nuclearmedicine. Earn up to six hours of CE credit. #HCPs 

Register today at https://t.co/sl9LET2NBw https://t.co/7WM8p3FIL1",,,coder1,pending,4,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00676,humor_presence_uncertain,96,Travelers,@travelers,1674407783104380928,https://x.com/travelers/status/1674407783104380928,Thu Jun 29 13:21:39 +0000 2023,".@mojganlefebvre, EVP and Chief Technology &amp; Operations Officer at Travelers, spoke with @builtbygirls for the video series “How I Started in STEM” to help inspire the next generation to pursue careers in #STEM. Hear her story today. https://t.co/MUAYNaIEn8",,,coder1,pending,3,1,affiliative,humor,self_enhancing,0,,,
C00348,firm_balanced_sample,19,Centene,@centene,1632535155830149121,https://x.com/centene/status/1632535155830149121,Mon Mar 06 00:14:46 +0000 2023,"“Since she started using Ambetter, she’s able to go to her doctor’s appointments, she’s able to get the help she needs.” https://t.co/AkASQENYIH #Centene https://t.co/WZyZoraJQN",,,coder1,pending,8,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00794,firm_balanced_sample,2,Walmart,@walmart,1702716870376268122,https://x.com/walmart/status/1702716870376268122,Fri Sep 15 16:11:51 +0000 2023,The goal in life is to be known as the fam with the best snacks at every game.,,,coder1,pending,202,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01228,random_fortune_sample,83,Cisco Systems,@Cisco,1975186279298957369,https://x.com/Cisco/status/1975186279298957369,Mon Oct 06 13:08:00 +0000 2025,"There was a lot of great energy at #WebexOne this year. From keynote announcements to show floor demos, it was all about the future of collaboration with ""Connected Intelligence"". Watch these highlights 👀 https://t.co/RwyGoGKyVn",,,coder1,pending,35,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00193,type_uncertain,86,American Airlines Group,@AmericanAir,1851681135115313246,https://x.com/AmericanAir/status/1851681135115313246,Wed Oct 30 17:42:39 +0000 2024,"We're celebrating our largest international hub in style as the official airline sponsor of this year's Latin GRAMMY Awards®, which will take place in Miami. Music is part of la Hispanidad, or Latinos’ culture identity, and we are proud to showcase how it connects families and wanderlusters to countries and cities across Latin America. https://t.co/HN4kRXE10E",,,coder1,pending,140,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00215,firm_balanced_sample,3,UnitedHealth Group,@UnitedHealthGrp,1644331216034824193,https://x.com/UnitedHealthGrp/status/1644331216034824193,Fri Apr 07 13:28:06 +0000 2023,"See how we're working with @RainbowHealthMN to help every person, regardless of race, place, or circumstance, live their healthiest life: https://t.co/ZJwzBx1A12 https://t.co/zNFv9twoMG",,,coder1,pending,15,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01316,random_fortune_sample,11,Microsoft,@microsoft,1896956876279173427,https://x.com/microsoft/status/1896956876279173427,Tue Mar 04 16:12:17 +0000 2025,"RT @BradSmi: Thank you, @Microsoftirl! I loved celebrating 40 years of Irish innovation in this remarkable nation. Many more important mile…",,,coder1,pending,32,0,non_humorous,non_humor,not_applicable,0,,,
C01312,high_engagement_posts,35,AT&T,@ATT,2052583778573340817,https://x.com/ATT/status/2052583778573340817,Fri May 08 02:58:02 +0000 2026,"Week 1 @ATT Annihilator Cup Call of Duty champions with the sqaud.🕺

@HutchMF 
@yvonnie 
@theburntpeanut 
@Doublelift1",,,coder1,pending,3549,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00493,random_fortune_sample,81,United Airlines Holdings,@united,1856779254274416648,https://x.com/united/status/1856779254274416648,Wed Nov 13 19:20:46 +0000 2024,☁️💙☁️ https://t.co/L45NcOxOIs,,,coder1,pending,1220,0,non_humorous,non_humor,not_applicable,0,,,
C00386,classifier_disagreement,19,Centene,@centene,1823803525534511124,https://x.com/centene/status/1823803525534511124,Wed Aug 14 19:26:59 +0000 2024,"Centene is committed to eliminating barriers to health. Last week, Centene Foundation, @littlebitSTL and other community organizations collaborated on solutions to promote school attendance and meet the needs of under-resourced children. #STL https://t.co/ITNQO8vgIQ",,,coder1,pending,5,0,non_humorous,humor,affiliative,1,,,
C00085,type_uncertain,44,Walt Disney,@Disney,1859883769664266533,https://x.com/Disney/status/1859883769664266533,Fri Nov 22 08:57:00 +0000 2024,"The stars, filmmakers, and some of the biggest fans of #Moana2 celebrated going beyond the reef at the world premiere in O'ahu! 🌺🪝🌊",,,coder1,pending,326,1,affiliative,ambiguous,ambiguous_or_review,0,,,
